ETWoriginX,ETWoriginY,ETWoriginZ,ETWdirectionX,ETWdirectionY,ETWdirectionZ,HToriginX,HToriginY,HToriginZ,HTdirectionX,HTdirectionY,HTdirectionZ,HitObject
547.3458,2.0404932,589.43536,0.9815751,-0.027215682,0.1899241,547.3628540039062,2.037289619445801,589.4253540039062,0.9070728421211244,-0.096261091530323,0.4098202288150787,New_NPC (81)
547.3454,2.040495,589.4362,0.981163,-0.028407654,0.19195607,547.3626708984375,2.037362813949585,589.4252319335938,0.9084527492523192,-0.0958806052803993,0.4068423211574554,New_NPC (81)
547.34503,2.0404825,589.437,0.98147213,-0.0291085,0.19034465,547.3626098632812,2.0373191833496094,589.4251708984375,0.9090495109558104,-0.095437541604042,0.4056117236614227,New_NPC (81)
547.34424,2.040437,589.43835,0.9817489,-0.029024301,0.1888913,547.362548828125,2.037307024002075,589.4251708984375,0.9097382426261902,-0.0951836556196212,0.4041244089603424,New_NPC (81)
547.3439,2.0404177,589.43915,0.9819381,-0.029112477,0.18791851,547.3624877929688,2.037319660186768,589.4251098632812,0.9103598594665528,-0.0950135141611099,0.4027622938156128,New_NPC (81)
547.3437,2.040381,589.4393,0.9821201,-0.028656526,0.1870239,547.3624267578125,2.037339448928833,589.425048828125,0.9108749032020568,-0.0949110388755798,0.4016201794147491,New_NPC (81)
547.3437,2.040381,589.4393,0.9821201,-0.028656526,0.1870239,547.3624267578125,2.037339448928833,589.425048828125,0.9108749032020568,-0.0949110388755798,0.4016201794147491,New_NPC (81)
547.343,2.0403044,589.4406,0.9817605,-0.029153848,0.18879275,547.3623657226562,2.0373964309692383,589.425048828125,0.9115223288536072,-0.094845600426197,0.4001642167568207,New_NPC (81)
547.34204,2.0401542,589.44275,0.9817826,-0.029324172,0.18872327,547.3623657226562,2.0374503135681152,589.4249877929688,0.912006974220276,-0.0948098003864288,0.3990669846534729,New_NPC (81)
547.33887,2.039776,589.4494,0.9817862,-0.030672405,0.1885647,547.3623046875,2.037479877471924,589.4249877929688,0.9125349521636964,-0.094614639878273,0.3979046046733856,New_NPC (81)
547.33875,2.039812,589.44965,0.98196334,-0.030683609,0.18759967,547.3621826171875,2.037536859512329,589.4249267578125,0.913571298122406,-0.0943994149565696,0.3955709934234619,New_NPC (81)
547.33936,2.0399594,589.4482,0.98174214,-0.030286869,0.18883668,547.3621215820312,2.0375640392303467,589.4249267578125,0.9140292406082152,-0.0942696034908294,0.3945426940917969,New_NPC (81)
547.34216,2.0403266,589.4421,0.9821295,-0.026895458,0.18710198,547.3619995117188,2.03759503364563,589.4248657226562,0.9145161509513856,-0.093999296426773,0.3934774994850158,New_NPC (81)
547.3441,2.0405989,589.438,0.9814686,-0.025536928,0.1906238,547.3619384765625,2.037594556808472,589.4247436523438,0.9148901700973512,-0.0939362645149231,0.3926220238208771,New_NPC (81)
547.3449,2.0407324,589.4363,0.98154455,-0.024733847,0.19028397,547.3619384765625,2.0376219749450684,589.4247436523438,0.9153687953948976,-0.0938063040375709,0.391536146402359,New_NPC (81)
547.345,2.0407944,589.43585,0.98168045,-0.023682887,0.18964913,547.3618774414062,2.037644386291504,589.4247436523438,0.9157511591911316,-0.093524619936943,0.3907084465026855,New_NPC (81)
547.3447,2.0407913,589.43634,0.9818982,-0.023641229,0.18856272,547.36181640625,2.037691354751587,589.4246826171875,0.9161787629127502,-0.0934160351753234,0.3897305428981781,New_NPC (81)
547.3445,2.0407634,589.4367,0.98225385,-0.023170482,0.18666193,547.36181640625,2.0377142429351807,589.4246826171875,0.9165583848953248,-0.0930563285946846,0.3889231979846954,New_NPC (81)
547.3443,2.0407538,589.43726,0.9822254,-0.023947297,0.18678081,547.3617553710938,2.037709474563598,589.4247436523438,0.9169528484344482,-0.0926586017012596,0.3880877792835235,New_NPC (81)
547.34393,2.040753,589.4378,0.9824545,-0.023828536,0.1856199,547.3617553710938,2.0377585887908936,589.4246826171875,0.9172151684761048,-0.092559240758419,0.3874908089637756,New_NPC (81)
547.3437,2.0407422,589.4382,0.9823052,-0.023854066,0.18637076,547.3616333007812,2.0377681255340576,589.4246826171875,0.9175399541854858,-0.0922608077526092,0.3867926299571991,New_NPC (81)
547.3431,2.0406852,589.43945,0.98206884,-0.02401569,0.18764558,547.3616333007812,2.037838935852051,589.4246826171875,0.917817234992981,-0.0923103168606758,0.3861221075057983,New_NPC (81)
547.3428,2.0406544,589.4401,0.98206663,-0.024017744,0.1876217,547.3616333007812,2.037804365158081,589.4246826171875,0.9180604219436646,-0.092152789235115,0.385581225156784,New_NPC (81)
547.34265,2.0406694,589.4403,0.9820518,-0.023841022,0.18770303,547.3616333007812,2.037805557250977,589.4246826171875,0.9183470606803894,-0.0920485630631446,0.3849229514598846,New_NPC (81)
547.342,2.0406182,589.4417,0.98205847,-0.022755435,0.187766,547.3616333007812,2.037774085998535,589.4246826171875,0.9185766577720642,-0.0921843573451042,0.3843423128128052,
547.3415,2.0405505,589.4428,0.98226994,-0.022289006,0.18670276,547.361572265625,2.037722110748291,589.4246215820312,0.9188416600227356,-0.0922233313322067,0.3836991190910339,
547.34106,2.0405374,589.44354,0.982406,-0.022309747,0.18598977,547.361572265625,2.037733554840088,589.4246215820312,0.9190750122070312,-0.0922421738505363,0.3831352591514587,
547.34106,2.0405374,589.44354,0.982406,-0.022309747,0.18598977,547.361572265625,2.037733554840088,589.4246215820312,0.9190750122070312,-0.0922421738505363,0.3831352591514587,
547.34076,2.0404897,589.44434,0.9820004,-0.023871306,0.18796217,547.3616333007812,2.037714719772339,589.424560546875,0.9193331599235536,-0.0921969711780548,0.3825263679027557,
547.342,2.0406277,589.44147,0.9815893,-0.020974297,0.19030546,547.361572265625,2.037707567214966,589.424560546875,0.9197691679000854,-0.0921958312392234,0.3814771175384521,
547.342,2.0406277,589.44147,0.9815893,-0.020974297,0.19030546,547.361572265625,2.037707567214966,589.424560546875,0.9197691679000854,-0.0921958312392234,0.3814771175384521,
547.34344,2.0407794,589.4385,0.981365,-0.019247739,0.19159195,547.3615112304688,2.037684202194214,589.424560546875,0.9201638102531432,-0.0925671160221099,0.3804340660572052,
547.3429,2.0407176,589.4395,0.98119795,-0.01961505,0.19239514,547.3615112304688,2.0376250743865967,589.4244995117188,0.9203892946243286,-0.0925263017416,0.3798979520797729,
547.3426,2.0406713,589.44025,0.98147416,-0.021155832,0.19086117,547.3615112304688,2.0375993251800537,589.4244995117188,0.9204975366592408,-0.0925452187657356,0.3796310722827911,
547.3427,2.0406737,589.44,0.98165965,-0.020416774,0.19000067,547.3615112304688,2.0376880168914795,589.4244995117188,0.9206745624542236,-0.0925049111247062,0.3792115449905395,
547.3429,2.0406961,589.4395,0.98162794,-0.020013267,0.19013904,547.3615112304688,2.03770112991333,589.424560546875,0.9207503199577332,-0.0924769639968872,0.3790342211723327,
547.34357,2.0407293,589.4381,0.9815669,-0.020158252,0.19045903,547.3615112304688,2.037688970565796,589.4244995117188,0.9207646250724792,-0.0925523564219474,0.3789809942245483,
547.3438,2.0407574,589.4375,0.9814968,-0.019248143,0.19089118,547.361572265625,2.0377047061920166,589.4244995117188,0.9208987951278688,-0.0927360579371452,0.3786101639270782,
547.34406,2.040823,589.4369,0.9811866,-0.019046541,0.19249257,547.361572265625,2.037648200988769,589.424560546875,0.92094486951828,-0.0928506478667259,0.3784700334072113,
547.3444,2.0408502,589.4361,0.9812616,-0.018639034,0.19211912,547.361572265625,2.037588357925415,589.424560546875,0.9209898710250854,-0.0930055454373359,0.3783223032951355,
547.34454,2.0408766,589.4357,0.9810851,-0.018397154,0.19300866,547.361572265625,2.037569284439087,589.424560546875,0.921028196811676,-0.0932289212942123,0.3781739473342895,
547.3446,2.0408528,589.4358,0.98090667,-0.018927095,0.19395033,547.3616333007812,2.0375726222991943,589.424560546875,0.9211210012435912,-0.0934846997261047,0.3778847157955169,
547.3444,2.0407848,589.4362,0.9808533,-0.01904396,0.19420463,547.3616333007812,2.0375800132751465,589.424560546875,0.9211982488632202,-0.0937374234199523,0.3776336014270782,
547.3444,2.0407698,589.4363,0.9809262,-0.020156221,0.1937178,547.3616333007812,2.0375356674194336,589.4244995117188,0.9212981462478638,-0.0937381312251091,0.3773896396160126,
547.3444,2.0407698,589.4363,0.9809262,-0.020156221,0.1937178,547.3616333007812,2.0375356674194336,589.4244995117188,0.9212981462478638,-0.0937381312251091,0.3773896396160126,
547.3444,2.0407774,589.4363,0.9806691,-0.01945211,0.19511704,547.361572265625,2.0375876426696777,589.4244995117188,0.9213127493858336,-0.0938366279006004,0.3773297071456909,
547.34454,2.040783,589.4359,0.98063684,-0.019468669,0.19522226,547.361572265625,2.037582874298096,589.4244995117188,0.9213993549346924,-0.093770183622837,0.3771347999572754,
547.34485,2.0407917,589.4354,0.98078007,-0.019966982,0.19449955,547.3616333007812,2.037527322769165,589.424560546875,0.9212716817855836,-0.0933180376887321,0.3775584399700165,
547.3447,2.040806,589.4356,0.98075986,-0.020666711,0.19452557,547.361572265625,2.037523031234741,589.424560546875,0.9212499260902404,-0.0933083370327949,0.3776139318943023,
547.34467,2.0407739,589.43567,0.98084956,-0.02077919,0.19411962,547.361572265625,2.037510395050049,589.424560546875,0.9211249947547911,-0.0932179242372512,0.3779408931732178,
547.3401,2.0399885,589.4463,0.9815136,-0.034615226,0.18961158,547.361572265625,2.037522554397583,589.424560546875,0.920965850353241,-0.0933476015925407,0.3782963454723358,New_NPC (81)
547.3401,2.0399885,589.4463,0.9815136,-0.034615226,0.18961158,547.361572265625,2.037522554397583,589.424560546875,0.920965850353241,-0.0933476015925407,0.3782963454723358,New_NPC (81)
547.3327,2.0386078,589.46265,0.9646901,-0.21496493,0.20884852,547.3615112304688,2.037492036819458,589.424560546875,0.920644462108612,-0.0935157611966133,0.3790366053581238,New_NPC (81)
547.3327,2.0385528,589.46265,0.95999295,-0.2437086,0.21291359,547.3614501953125,2.037511110305786,589.4244995117188,0.9204357862472534,-0.0936423614621162,0.3795118331909179,New_NPC (81)
547.3327,2.0385602,589.4627,0.9608049,-0.23770033,0.21296568,547.3614501953125,2.037525177001953,589.4244995117188,0.920287787914276,-0.0935384482145309,0.3798960447311401,New_NPC (81)
547.3327,2.0385497,589.4627,0.9587223,-0.24660203,0.2166935,547.3613891601562,2.037598133087158,589.4244384765625,0.9201279878616332,-0.0935475900769233,0.3802808225154876,New_NPC (81)
547.33264,2.0385156,589.4627,0.9602639,-0.23999539,0.21397749,547.3613891601562,2.037574291229248,589.4243774414062,0.9200799465179444,-0.0932384431362152,0.3804727792739868,New_NPC (81)
547.33264,2.0385156,589.4627,0.9602639,-0.23999539,0.21397749,547.3613891601562,2.037574291229248,589.4243774414062,0.9200799465179444,-0.0932384431362152,0.3804727792739868,New_NPC (81)
547.3326,2.0385206,589.4626,0.95820284,-0.24535647,0.21981019,547.3613891601562,2.037627696990967,589.42431640625,0.9199460744857788,-0.0932011306285858,0.3808057308197021,New_NPC (81)
547.3408,2.0398378,589.44293,0.95979863,-0.2378648,0.21738045,547.3613891601562,2.0376763343811035,589.4242553710938,0.9198397994041444,-0.0926642790436744,0.3811931312084198,New_NPC (81)
547.3442,2.0403712,589.4349,0.95961386,-0.23524112,0.21976857,547.3613891601562,2.037714958190918,589.4241333007812,0.9198197722434998,-0.0926543399691581,0.3812439441680908,New_NPC (81)
547.3447,2.0404541,589.4336,0.959555,-0.23649482,0.21926826,547.3614501953125,2.037745952606201,589.424072265625,0.919762372970581,-0.0923294872045517,0.3814609944820404,New_NPC (81)
547.3439,2.040362,589.4354,0.9595581,-0.23608127,0.21953875,547.3614501953125,2.037775993347168,589.4240112304688,0.9198216199874878,-0.0923039838671684,0.3813243806362152,New_NPC (81)
547.3433,2.0402663,589.4368,0.95976466,-0.23673926,0.21821281,547.3614501953125,2.0378081798553467,589.4240112304688,0.919904351234436,-0.0922774970531463,0.3811313509941101,New_NPC (81)
547.3428,2.040225,589.4379,0.9595671,-0.23624362,0.21941811,547.3615112304688,2.0378577709198,589.4238891601562,0.9199016690254213,-0.092169389128685,0.3811637461185455,New_NPC (81)
547.3425,2.0402288,589.4386,0.959647,-0.23558943,0.21943706,547.361572265625,2.037879467010498,589.4237060546875,0.9199446439743042,-0.0922937765717506,0.3810301125049591,New_NPC (81)
547.3427,2.0402703,589.43823,0.9597327,-0.23567577,0.21898353,547.3616333007812,2.0378634929656982,589.4236450195312,0.9199619293212892,-0.0922227948904037,0.3810056447982788,New_NPC (81)
547.343,2.0403771,589.43744,0.9597808,-0.23544784,0.21891028,547.3616333007812,2.037848234176636,589.4235229492188,0.91999089717865,-0.0923913791775703,0.3808945417404175,New_NPC (81)
547.3435,2.0404525,589.4364,0.95992047,-0.23492351,0.21862638,547.3616943359375,2.0378212928771973,589.4234008789062,0.9199944734573364,-0.0924780145287513,0.3808652460575104,New_NPC (81)
547.34436,2.040584,589.4344,0.9601587,-0.23230745,0.21914592,547.3616943359375,2.037820339202881,589.4232788085938,0.9200268387794496,-0.0925257354974746,0.3807752728462219,New_NPC (81)
547.3444,2.0406072,589.4342,0.9603343,-0.23229578,0.21834973,547.3617553710938,2.037781953811645,589.4232177734375,0.9201581478118896,-0.0923633873462677,0.3804969191551208,New_NPC (81)
547.3444,2.040584,589.43414,0.9604332,-0.23150234,0.21841395,547.36181640625,2.037817001342773,589.423095703125,0.920171856880188,-0.0924451127648353,0.3804441094398498,New_NPC (81)
547.34454,2.0405688,589.43396,0.9603669,-0.2317871,0.21854891,547.36181640625,2.037811040878296,589.4229125976562,0.9201576709747314,-0.0922475084662437,0.3805264830589294,New_NPC (81)
547.34454,2.0405755,589.43384,0.96011996,-0.23179755,0.21959569,547.3618774414062,2.0377912521362305,589.4228515625,0.9202101826667786,-0.0923203453421592,0.3803817629814148,New_NPC (81)
547.3446,2.0405805,589.43365,0.96025795,-0.23135868,0.21924356,547.3619384765625,2.0377964973449707,589.4227905273438,0.9202285408973694,-0.0924006998538971,0.3803178369998932,New_NPC (81)
547.34467,2.0405903,589.4334,0.96010715,-0.23139174,0.21990739,547.3619384765625,2.037788152694702,589.4226684570312,0.9201982617378236,-0.0923545137047767,0.3804022073745727,New_NPC (81)
547.3447,2.0405815,589.4333,0.9602621,-0.2318665,0.21895625,547.3619995117188,2.0377445220947266,589.422607421875,0.9201663732528688,-0.0922195017337799,0.3805122375488281,New_NPC (81)
547.3448,2.040598,589.43317,0.96044064,-0.23179673,0.21819134,547.3619995117188,2.037778615951538,589.4225463867188,0.920043170452118,-0.09234269708395,0.3807800114154815,New_NPC (81)
547.34406,2.0404682,589.43494,0.96049017,-0.2330195,0.21726942,547.3621215820312,2.037787914276123,589.4224853515625,0.9199023246765136,-0.0925048813223838,0.3810808658599853,New_NPC (81)
547.3434,2.040355,589.4364,0.96051806,-0.2326118,0.21736237,547.3621826171875,2.037813663482666,589.4224243164062,0.919738233089447,-0.0925878956913948,0.381456583738327,New_NPC (81)
547.34283,2.0402575,589.4375,0.96058583,-0.23283511,0.21691701,547.3622436523438,2.0377800464630127,589.42236328125,0.9195841550827026,-0.0927601531147956,0.3817860782146454,New_NPC (81)
547.3425,2.0402205,589.4385,0.9607265,-0.23283814,0.21634443,547.3623046875,2.0377912521362305,589.4223022460938,0.9193785786628724,-0.0929154828190803,0.3822430670261383,New_NPC (81)
547.34235,2.0401845,589.43884,0.9606878,-0.23316687,0.21630335,547.3623046875,2.037736415863037,589.4221801757812,0.9191819429397584,-0.0930540636181831,0.3826819062232971,New_NPC (81)
547.3426,2.0402253,589.4384,0.96070296,-0.23325865,0.21615385,547.3623657226562,2.0377814769744877,589.422119140625,0.9188518524169922,-0.0933783799409866,0.3833950161933899,New_NPC (81)
547.34344,2.0403178,589.43646,0.96068275,-0.23341069,0.21617715,547.3624267578125,2.0377326011657715,589.4219970703125,0.9187092781066896,-0.0931228101253509,0.383798748254776,New_NPC (81)
547.3437,2.0403278,589.4357,0.96052337,-0.23393162,0.21658358,547.3624877929688,2.0377519130706787,589.4219360351562,0.9185346364974976,-0.093190349638462,0.384200245141983,New_NPC (81)
547.3437,2.0403278,589.4357,0.96052337,-0.23393162,0.21658358,547.3624877929688,2.0377519130706787,589.4219360351562,0.9185346364974976,-0.093190349638462,0.384200245141983,New_NPC (81)
547.34454,2.0404196,589.43384,0.9605084,-0.23337455,0.21697286,547.362548828125,2.0377562046051025,589.421875,0.9184014797210692,-0.0930287539958953,0.3845574855804443,New_NPC (81)
547.34534,2.040512,589.43207,0.9601736,-0.23391682,0.21812862,547.3627319335938,2.037720203399658,589.4216918945312,0.9180577397346495,-0.0930609405040741,0.3853696584701538,New_NPC (81)
547.3455,2.0405467,589.4317,0.9602301,-0.23402278,0.21779467,547.36279296875,2.0377047061920166,589.4215698242188,0.9178465604782104,-0.0932881534099578,0.3858174383640289,New_NPC (81)
547.3454,2.0405445,589.43195,0.96030027,-0.23429935,0.21734919,547.3629150390625,2.037698268890381,589.4215087890625,0.917706310749054,-0.0933851078152656,0.3861276507377624,New_NPC (81)
547.3452,2.040491,589.4324,0.96020526,-0.23422323,0.21778716,547.3629150390625,2.0376532077789307,589.42138671875,0.917611837387085,-0.0933532193303108,0.3863596022129059,New_NPC (81)
547.34503,2.040433,589.43286,0.96026415,-0.23417054,0.21753913,547.3629760742188,2.0375804901123047,589.42138671875,0.917651116847992,-0.093243807554245,0.3862927854061126,New_NPC (81)
547.3447,2.0403857,589.4336,0.9605293,-0.23263645,0.2173342,547.363037109375,2.037630319595337,589.4212646484375,0.9174811840057372,-0.0933991223573684,0.3866586983203888,New_NPC (81)
547.3447,2.0403445,589.4337,0.96042156,-0.23234715,0.21797688,547.3630981445312,2.0376410484313965,589.421142578125,0.9173271656036376,-0.0933421179652214,0.3870378136634826,New_NPC (81)
547.34485,2.040344,589.43353,0.96034014,-0.2328985,0.21798894,547.3631591796875,2.037630796432495,589.4210815429688,0.9171994924545288,-0.0933782905340194,0.3873316049575805,New_NPC (81)
547.34515,2.0403814,589.4326,0.96030647,-0.23302111,0.21808577,547.3631591796875,2.037569761276245,589.4209594726562,0.9169665575027466,-0.0934621393680572,0.387862354516983,New_NPC (81)
547.34546,2.0403993,589.43207,0.96020037,-0.2332888,0.21836779,547.3632202148438,2.037522315979004,589.4208984375,0.9166823029518129,-0.0933254808187484,0.3885664641857147,New_NPC (81)
547.3457,2.0404353,589.4315,0.9602246,-0.23271398,0.21860652,547.36328125,2.037590742111206,589.4208374023438,0.9163835048675536,-0.0933349430561065,0.389268547296524,New_NPC (81)
547.34607,2.0404801,589.4306,0.96010864,-0.2318053,0.21966572,547.3633422851562,2.037569761276245,589.4207763671875,0.9161005020141602,-0.0933942347764968,0.3899198770523071,New_NPC (81)
547.3461,2.040411,589.4306,0.9601827,-0.23186184,0.21927069,547.3634033203125,2.0376105308532715,589.4207763671875,0.915716290473938,-0.093305803835392,0.3908426463603973,New_NPC (81)
547.3461,2.0403957,589.43054,0.9599705,-0.23151979,0.22039936,547.363525390625,2.037574291229248,589.4207153320312,0.9153648614883424,-0.0934544801712036,0.3916293382644653,New_NPC (81)
547.3462,2.0404177,589.4304,0.9600357,-0.2312563,0.22030808,547.3635864257812,2.0375630855560303,589.4207153320312,0.9149320721626282,-0.0938301905989646,0.3925495147705078,New_NPC (81)
547.3462,2.0404172,589.4304,0.9601654,-0.23106757,0.21986209,547.3636474609375,2.0376195907592773,589.420654296875,0.9145780801773072,-0.0939508378505706,0.3933449685573578,New_NPC (81)
547.3461,2.0404017,589.43054,0.95998716,-0.23120447,0.22055401,547.3637084960938,2.037623643875122,589.4205932617188,0.9142494201660156,-0.0943311676383018,0.3940173983573913,New_NPC (81)
547.3461,2.04036,589.4307,0.9596593,-0.23150353,0.22178589,547.3638305664062,2.0375895500183105,589.4205322265625,0.9139035940170288,-0.0943516418337822,0.3948138952255249,New_NPC (81)
547.3461,2.0403402,589.43085,0.9596318,-0.23080033,0.22233593,547.3638916015625,2.0375800132751465,589.4204711914062,0.9134895205497742,-0.0948149636387825,0.3956604599952698,New_NPC (81)
547.3462,2.0403745,589.4308,0.9597991,-0.23034479,0.22186267,547.3639526367188,2.037562847137451,589.42041015625,0.9131780862808228,-0.0951132029294967,0.3963071405887604,New_NPC (81)
547.3462,2.040358,589.43085,0.96000016,-0.22908384,0.2216737,547.3639526367188,2.0375537872314453,589.4202880859375,0.9129106998443604,-0.0951394960284233,0.3969164192676544,New_NPC (81)
547.3464,2.040354,589.4308,0.9595653,-0.23121803,0.22233455,547.364013671875,2.0375349521636963,589.4202270507812,0.9126730561256408,-0.0952455773949623,0.3974371254444122,New_NPC (81)
547.34644,2.0403495,589.43054,0.95952433,-0.23145151,0.22239164,547.3640747070312,2.037544012069702,589.4201049804688,0.9122421741485596,-0.095245249569416,0.3984251320362091,New_NPC (81)
547.34656,2.0403461,589.4303,0.9597616,-0.23182708,0.22117338,547.3640747070312,2.037543296813965,589.4200439453125,0.9119640588760376,-0.0952232405543327,0.3990665972232818,New_NPC (81)
547.3466,2.0403662,589.43005,0.9594058,-0.231981,0.22262177,547.3640747070312,2.037542819976806,589.4199829101562,0.9116109609603882,-0.0951614081859588,0.3998873233795166,New_NPC (81)
547.34674,2.0403376,589.42993,0.9595112,-0.23184228,0.22224279,547.3640747070312,2.0375401973724365,589.419921875,0.9112157821655272,-0.0950894355773925,0.4008040428161621,New_NPC (81)
547.3466,2.0403278,589.4301,0.9596778,-0.23243009,0.22115116,547.3640747070312,2.037538290023804,589.4197998046875,0.9107965230941772,-0.0948064401745796,0.4018227458000183,New_NPC (81)
547.34656,2.0403163,589.43024,0.959859,-0.23044042,0.22153546,547.3640747070312,2.037586212158203,589.4197387695312,0.9104399681091307,-0.0949505865573883,0.4025962054729461,New_NPC (81)
547.34656,2.0403001,589.43024,0.95968294,-0.2303548,0.22234935,547.3640747070312,2.037578582763672,589.419677734375,0.9100598692893982,-0.0949740335345268,0.4034489691257477,New_NPC (81)
547.34656,2.0402987,589.43005,0.9599467,-0.22843865,0.22229183,547.3641357421875,2.037621021270752,589.4196166992188,0.9095898270606996,-0.0949210450053215,0.404520034790039,New_NPC (81)
547.3466,2.040297,589.42993,0.95982486,-0.22868983,0.22269265,547.3641967773438,2.0377140045166016,589.4195556640625,0.909171223640442,-0.0947922319173812,0.4054901301860809,New_NPC (81)
547.3466,2.0403197,589.4299,0.95979255,-0.2284944,0.22296774,547.3641967773438,2.0377635955810547,589.41943359375,0.9087774753570556,-0.0945104584097862,0.4064375460147857,New_NPC (81)
547.3465,2.0403292,589.4301,0.95985764,-0.22850941,0.22261938,547.3641967773438,2.03775954246521,589.4193725585938,0.9084130525588988,-0.0940705612301826,0.4073530733585357,New_NPC (81)
547.3466,2.0404031,589.4298,0.9621134,-0.2255728,0.21444425,547.3641357421875,2.037738561630249,589.4193115234375,0.908038318157196,-0.0937423110008239,0.4082632064819336,New_NPC (81)
547.33484,2.0393064,589.45557,0.9705044,-0.18288498,0.19870679,547.3641967773438,2.0377357006073,589.4192504882812,0.9076350331306458,-0.0932542011141777,0.4092705845832824,New_NPC (81)
547.33484,2.0393064,589.45557,0.9705044,-0.18288498,0.19870679,547.3641967773438,2.0377357006073,589.4192504882812,0.9076350331306458,-0.0932542011141777,0.4092705845832824,New_NPC (81)
547.33405,2.039703,589.45715,0.9784096,-0.04979606,0.20324111,547.3641967773438,2.0377755165100098,589.419189453125,0.907203733921051,-0.092879869043827,0.4103105068206787,New_NPC (81)
547.33386,2.0398135,589.457,0.9774415,-0.011286925,0.2109895,547.3640747070312,2.0377285480499268,589.4190673828125,0.9064632058143616,-0.0923278182744979,0.4120679199695587,New_NPC (81)
547.33386,2.039851,589.4569,0.9775652,-0.011922238,0.21043256,547.3640747070312,2.0378003120422363,589.4190063476562,0.9060441851615906,-0.0925578325986862,0.4129371643066406,New_NPC (81)
547.334,2.0398781,589.45636,0.977595,-0.008611209,0.21038033,547.3640747070312,2.037803173065185,589.4188842773438,0.9055503010749816,-0.0923694223165512,0.4140613079071045,
547.3343,2.0398927,589.45557,0.9781267,0.0046045966,0.20795943,547.3640747070312,2.037766933441162,589.4188842773438,0.9050904512405396,-0.0921901613473892,0.415105253458023,
547.3344,2.0399542,589.45496,0.97726554,-0.009456835,0.211837,547.3640747070312,2.037747859954834,589.4188842773438,0.9045158624649048,-0.0923289135098457,0.4163250625133514,
547.33405,2.039965,589.4556,0.97820854,-0.0094687445,0.20743781,547.3641357421875,2.037780284881592,589.4188842773438,0.9038928747177124,-0.0923546999692916,0.4176702797412872,
547.33386,2.0399687,589.45575,0.9776665,-0.009948304,0.20997685,547.3641357421875,2.037827014923096,589.4189453125,0.9032864570617676,-0.0921279340982437,0.4190301597118377,
547.3346,2.040034,589.45404,0.9779246,-0.013163296,0.20867856,547.3641357421875,2.0378663539886475,589.4189453125,0.9025139212608336,-0.092168390750885,0.4206824004650116,
547.3359,2.0401855,589.45135,0.977585,-0.012780726,0.21029912,547.3641357421875,2.037874460220337,589.4189453125,0.901778280735016,-0.0920928716659545,0.4222734570503235,
547.3392,2.040535,589.4443,0.97729784,-0.008456261,0.21176288,547.3641357421875,2.037905693054199,589.4190063476562,0.9009771347045898,-0.0920126885175705,0.4239975214004516,
547.34375,2.0410132,589.4348,0.9776109,-0.0042283693,0.21037196,547.3641357421875,2.037914037704468,589.4190673828125,0.9002596139907837,-0.091837391257286,0.4255567789077759,
547.3434,2.0410097,589.43536,0.97732675,-0.0049490607,0.21166165,547.3641357421875,2.037925720214844,589.4190673828125,0.899336040019989,-0.0918867141008377,0.427494466304779,
547.3436,2.0410345,589.4348,0.9770027,-0.00537955,0.21312603,547.3641357421875,2.0379295349121094,589.4191284179688,0.8985019326210022,-0.0918929725885391,0.4292435646057129,
547.34485,2.0411975,589.4322,0.9763004,-0.004313341,0.21637881,547.3641357421875,2.0379209518432617,589.419189453125,0.8977352976799011,-0.0918542295694351,0.4308530688285827,
547.3457,2.0412996,589.4304,0.9765676,-0.0032317936,0.21517411,547.3640747070312,2.037919521331787,589.4193115234375,0.8968965411186218,-0.0918931365013122,0.4325878322124481,
547.3463,2.0413644,589.42914,0.9769873,-0.0026838677,0.21324334,547.3640747070312,2.037865400314331,589.4193725585938,0.8960645198822021,-0.0919225439429283,0.4343024790287018,
547.3464,2.041374,589.4289,0.9770825,-0.0017791727,0.21279655,547.364013671875,2.037853240966797,589.4194946289062,0.895317554473877,-0.0919290408492088,0.4358389973640442,
547.346,2.041305,589.42975,0.9767019,-0.0046166442,0.21455087,547.364013671875,2.037846565246582,589.4195556640625,0.8945251703262329,-0.0920903235673904,0.4374290704727173,
547.346,2.041305,589.42975,0.9767019,-0.0046166442,0.21455087,547.364013671875,2.037846565246582,589.4195556640625,0.8945251703262329,-0.0920903235673904,0.4374290704727173,
547.34436,2.0411677,589.433,0.97675395,-0.006137537,0.21426965,547.364013671875,2.037813901901245,589.4195556640625,0.8937544822692871,-0.0921318382024765,0.438992977142334,
547.3382,2.040517,589.4451,0.97688276,-0.008604996,0.21363783,547.364013671875,2.03771710395813,589.4197387695312,0.8921337723731995,-0.0925311297178268,0.4421939551830292,
547.3348,2.040214,589.45154,0.9761293,-0.016063118,0.21684992,547.364013671875,2.037671566009521,589.4198608398438,0.8912926316261292,-0.0929096788167953,0.4438077807426452,
547.3329,2.0399988,589.455,0.9762124,-0.021733273,0.2161836,547.364013671875,2.037599563598633,589.419921875,0.8904721736907959,-0.0928339660167694,0.4454674124717712,
547.3328,2.039971,589.4551,0.97683233,-0.021107862,0.2133832,547.364013671875,2.0375964641571045,589.419921875,0.8895627856254578,-0.0931734070181846,0.4472099840641022,
547.333,2.03993,589.45465,0.9772712,-0.021308936,0.21135315,547.3640747070312,2.037567615509033,589.4199829101562,0.8887402415275574,-0.0933612063527107,0.4488035440444946,
